datetime,open,high,low,close,adjusted close,volume,dividend amount,split coefficient,mavg,ret_dev
2012-12-31,26.2,26.99,26.11,26.6197,26.6197,60374500.0,0.0,1.0,22.267234,0.027343388187347495
2013-01-02,27.44,28.18,27.42,28.0,28.0,69846400.0,0.0,1.0,22.340034,0.0518525753483321
2013-01-03,27.88,28.47,27.59,27.77,27.77,63140600.0,0.0,1.0,22.410534000000002,-0.00821428571428573
2013-01-04,28.01,28.93,27.83,28.76,28.76,72715400.0,0.0,1.0,22.488034,0.035649981994958724
2013-01-07,28.69,29.79,28.65,29.4213,29.4213,83781800.0,0.0,1.0,22.564177000000004,0.022993741307371307
2013-01-08,29.51,29.6,28.86,29.0607,29.0607,45871300.0,0.0,1.0,22.638784,-0.01225642646653946
2013-01-09,29.67,30.6,29.49,30.59,30.59,104787700.0,0.0,1.0,22.740884,0.05262433458244287
2013-01-10,30.6,31.45,30.28,31.3,31.3,95316400.0,0.0,1.0,22.841884,0.02321019941157254
2013-01-11,31.28,31.96,31.1,31.72,31.72,89598000.0,0.0,1.0,22.960383999999998,0.013418530351437585
2013-01-14,32.08,32.21,30.62,30.9475,30.9475,98892800.0,0.0,1.0,23.079359,-0.02435372005044123
2013-01-15,30.64,31.71,29.88,30.1,30.1,173242600.0,0.0,1.0,23.180249,-0.027385087648436834
2013-01-16,30.21,30.35,29.53,29.85,29.85,75332700.0,0.0,1.0,23.287158999999996,-0.00830564784053156
2013-01-17,30.08,30.42,30.03,30.14,30.14,40256700.0,0.0,1.0,23.394168999999998,0.009715242881072061
2013-01-18,30.31,30.44,29.27,29.66,29.66,49631500.0,0.0,1.0,23.496369,-0.015925680159256772
2013-01-22,29.75,30.89,29.74,30.729,30.729,55243300.0,0.0,1.0,23.609569,0.03604180714767358
2013-01-23,31.1,31.5,30.8,30.82,30.82,48899800.0,0.0,1.0,23.726269000000002,0.0029613719938821337
2013-01-24,31.27,31.49,30.81,31.08,31.08,43845100.0,0.0,1.0,23.843669,0.00843608046722899
2013-01-25,31.41,31.93,31.13,31.54,31.54,54363600.0,0.0,1.0,23.968069,0.014800514800514808
2013-01-28,31.88,32.5063,31.81,32.469,32.469,59682500.0,0.0,1.0,24.101874,0.0294546607482562
2013-01-29,32.0,32.07,30.71,30.79,30.79,72976500.0,0.0,1.0,24.229193999999996,-0.051710862669007374
2013-01-30,30.98,31.49,30.88,31.24,31.24,87682100.0,0.0,1.0,24.364304,0.014615134784020656
2013-01-31,29.15,31.47,28.74,30.981,30.981,190744900.0,0.0,1.0,24.488314,-0.008290653008962812
2013-02-01,31.01,31.02,29.63,29.73,29.73,85856700.0,0.0,1.0,24.596014,-0.040379587489106306
2013-02-04,29.06,29.2,28.01,28.109,28.109,92362200.0,0.0,1.0,24.687303999999997,-0.0545240497813656
2013-02-05,28.26,28.96,28.04,28.64,28.64,47948200.0,0.0,1.0,24.785604,0.018890746735920727
2013-02-06,28.74,29.29,28.66,29.05,29.05,38375900.0,0.0,1.0,24.881804000000002,0.014315642458100575
2013-02-07,29.11,29.15,28.27,28.65,28.65,34540100.0,0.0,1.0,24.958994000000004,-0.013769363166953652
2013-02-08,28.89,29.17,28.51,28.545,28.545,37708800.0,0.0,1.0,25.037314000000002,-0.003664921465968529
2013-02-11,28.61,28.68,28.04,28.26,28.26,37361800.0,0.0,1.0,25.099914,-0.009984235417761389
2013-02-12,27.67,28.16,27.1,27.37,27.37,93498700.0,0.0,1.0,25.158413999999997,-0.03149327671620672
2013-02-13,27.36,28.32,27.31,27.9075,27.9075,50164000.0,0.0,1.0,25.218789,0.019638290098648037
2013-02-14,28.02,28.63,28.01,28.5,28.5,35615800.0,0.0,1.0,25.270889,0.021230851921526517
2013-02-15,28.52,28.75,28.09,28.32,28.32,33109300.0,0.0,1.0,25.328189000000002,-0.0063157894736841635
2013-02-19,28.23,29.08,28.12,28.93,28.93,49396400.0,0.0,1.0,25.388889,0.02153954802259883
2013-02-20,28.92,29.05,28.33,28.462,28.462,42098200.0,0.0,1.0,25.465609,-0.016176978914621554
2013-02-21,28.28,28.55,27.15,27.283,27.283,49642300.0,0.0,1.0,25.535639,-0.04142365258941738
2013-02-22,27.62,27.63,26.82,27.13,27.13,36350200.0,0.0,1.0,25.600738999999997,-0.005607887695634695
2013-02-25,27.16,27.64,27.15,27.27,27.27,34652000.0,0.0,1.0,25.670239000000002,0.005160339107998624
2013-02-26,27.36,27.46,26.7,27.39,27.39,31611700.0,0.0,1.0,25.727538999999997,0.004400440044004528
2013-02-27,27.34,27.34,26.63,26.87,26.87,44319700.0,0.0,1.0,25.776338999999997,-0.018985031033223798
2013-02-28,26.84,27.3,26.34,27.25,27.25,83027800.0,0.0,1.0,25.826138999999998,0.014142165984369237
2013-03-01,27.05,28.1164,26.81,27.78,27.78,54064800.0,0.0,1.0,25.885639,0.019449541284403793
2013-03-04,27.76,28.06,27.44,27.72,27.72,32400700.0,0.0,1.0,25.943363999999995,-0.002159827213823018
2013-03-05,27.88,28.18,27.21,27.52,27.52,40622200.0,0.0,1.0,26.009464,-0.00721500721500723
2013-03-06,28.1,28.13,27.35,27.4525,27.4525,33532600.0,0.0,1.0,26.079989,-0.002452761627906974
2013-03-07,27.57,28.675,27.47,28.578,28.578,74540200.0,0.0,1.0,26.163499,0.04099808760586465
2013-03-08,28.425,28.47,27.73,27.96,27.96,44198900.0,0.0,1.0,26.246699000000003,-0.021625026243963785
2013-03-11,28.01,28.64,27.83,28.14,28.14,35642100.0,0.0,1.0,26.330599000000003,0.006437768240343367
2013-03-12,28.1,28.32,27.6,27.83,27.83,27569600.0,0.0,1.0,26.413718,-0.011016346837242397
2013-03-13,27.62,27.65,26.92,27.08,27.08,39619500.0,0.0,1.0,26.489317999999997,-0.026949335249730533
2013-03-14,27.1,27.43,26.83,27.04,27.04,27646400.0,0.0,1.0,26.564918,-0.001477104874446078
2013-03-15,27.03,27.06,26.56,26.645,26.645,31597400.0,0.0,1.0,26.632567999999996,-0.01460798816568043
2013-03-18,26.37,26.79,25.78,26.49,26.49,26653700.0,0.0,1.0,26.707718,-0.005817226496528494
2013-03-19,26.53,26.9,26.21,26.55,26.55,25254200.0,0.0,1.0,26.783218,0.0022650056625141968
2013-03-20,26.68,26.69,25.78,25.86,25.86,44006500.0,0.0,1.0,26.848608,-0.025988700564971823
2013-03-21,25.66,26.11,25.56,25.74,25.74,24336100.0,0.0,1.0,26.911008000000002,-0.004640371229698403
2013-03-22,25.796,26.01,25.63,25.73,25.73,18456300.0,0.0,1.0,26.936009,-0.00038850038850035684
2013-03-25,25.75,25.8,25.078,25.131,25.131,39199000.0,0.0,1.0,26.961719,-0.023280217644772616
2013-03-26,25.08,25.48,25.03,25.205,25.205,26957200.0,0.0,1.0,26.994344,0.0029445704508375137
2013-03-27,25.0,26.28,24.72,26.09,26.09,52297400.0,0.0,1.0,27.044144000000003,0.03511208093632212
2013-03-28,26.09,26.17,25.52,25.58,25.58,28585700.0,0.0,1.0,27.087844,-0.019547719432732924
2013-04-01,25.63,25.89,25.28,25.53,25.53,22249300.0,0.0,1.0,27.131344000000002,-0.001954652071931129
2013-04-02,25.77,26.12,25.3,25.42,25.42,35153300.0,0.0,1.0,27.173044,-0.004308656482569506
2013-04-03,25.83,26.39,25.7,26.25,26.25,48195200.0,0.0,1.0,27.223831999999998,0.03265145554681337
2013-04-04,26.62,27.2301,26.11,27.0725,27.0725,82016800.0,0.0,1.0,27.289857,0.031333333333333435
2013-04-05,26.86,27.8,26.61,27.39,27.39,64566600.0,0.0,1.0,27.363857,0.011727768030288965
2013-04-08,27.19,27.2,26.63,26.849,26.849,27256000.0,0.0,1.0,27.440247,-0.019751734209565552
2013-04-09,26.58,26.89,26.42,26.59,26.59,21311100.0,0.0,1.0,27.505447000000004,-0.00964654177064328
2013-04-10,27.0099,27.84,26.9,27.57,27.57,45949400.0,0.0,1.0,27.582546999999998,0.03685596088755183
2013-04-11,27.48,28.1,27.25,28.0175,28.0175,33368500.0,0.0,1.0,27.639121999999997,0.016231410953935432
2013-04-12,28.0,28.0,27.24,27.4,27.4,28697400.0,0.0,1.0,27.691422,-0.022039796555724078
2013-04-15,27.16,27.48,26.36,26.52,26.52,30275400.0,0.0,1.0,27.721014999999998,-0.03211678832116782
2013-04-16,26.81,27.11,26.4,26.92,26.92,27365900.0,0.0,1.0,27.761015,0.015082956259427016
2013-04-17,26.65,27.2,26.39,26.625,26.625,26440600.0,0.0,1.0,27.796265,-0.010958395245170949
2013-04-18,26.82,26.82,25.15,25.69,25.69,39059000.0,0.0,1.0,27.809965000000002,-0.03511737089201872
2013-04-19,25.62,25.96,25.33,25.73,25.73,20380900.0,0.0,1.0,27.827285000000003,0.0015570260801867075
2013-04-22,25.81,26.36,25.7,25.97,25.97,25687600.0,0.0,1.0,27.827585,0.009327633113097589
2013-04-23,26.215,26.33,25.77,25.98,25.98,25191500.0,0.0,1.0,27.825885,0.00038505968425117665
2013-04-24,25.93,26.4,25.8,26.11,26.11,19729900.0,0.0,1.0,27.823385,0.005003849114703529
2013-04-25,26.07,26.4,26.0,26.14,26.14,17150000.0,0.0,1.0,27.811585,0.0011489850631942744
2013-04-26,26.6,27.62,26.6,26.85,26.85,33018000.0,0.0,1.0,27.800085,0.027161438408569216
2013-04-29,27.16,27.41,26.86,26.98,26.98,29201100.0,0.0,1.0,27.799485,0.004841713221601429
2013-04-30,27.13,27.85,27.005,27.769,27.769,36245700.0,0.0,1.0,27.802575,0.02924388435878411
2013-05-01,27.85,27.915,27.31,27.43,27.43,64567600.0,0.0,1.0,27.799775,-0.01220785768302779
2013-05-02,28.0099,29.02,27.98,28.97,28.97,104257000.0,0.0,1.0,27.819775,0.05614290922347798
2013-05-03,29.04,29.07,28.15,28.311,28.311,58506400.0,0.0,1.0,27.828035,-0.022747670003451792
2013-05-06,28.33,28.46,27.48,27.57,27.57,43939400.0,0.0,1.0,27.825335,-0.026173572109780663
2013-05-07,27.55,27.85,26.85,26.889,26.889,41259100.0,0.0,1.0,27.814425,-0.024700761697497353
2013-05-08,26.88,27.3,26.65,27.12,27.12,34654900.0,0.0,1.0,27.809824,0.008590873591431514
2013-05-09,27.08,27.55,26.85,27.04,27.04,33457200.0,0.0,1.0,27.797824000000002,-0.002949852507374673
2013-05-10,27.14,27.3,26.57,26.68,26.68,30847100.0,0.0,1.0,27.796504,-0.013313609467455634
2013-05-13,26.6,27.325,26.531,26.82,26.82,29068800.0,0.0,1.0,27.797204,0.005247376311844132
2013-05-14,26.8854,27.28,26.82,27.07,27.07,24930300.0,0.0,1.0,27.790804,0.00932140193885167
2013-05-15,26.92,26.99,26.4,26.6,26.6,30299800.0,0.0,1.0,27.782704,-0.017362393793867725
2013-05-16,26.48,26.55,25.9,26.13,26.13,35499100.0,0.0,1.0,27.770404000000003,-0.017669172932330945
2013-05-17,26.4,26.6,26.2,26.25,26.25,29462700.0,0.0,1.0,27.770304,0.004592422502870397
