datetime,open,high,low,close,volume
2023-06-09 18:00:00,327.47,327.6676,327.25,327.33,8029.0
2023-06-09 19:00:00,327.32,327.5,327.15,327.3,3897.0
2023-06-12 04:00:00,328.55,328.93,327.84,328.8,10657.0
2023-06-12 05:00:00,328.99,329.37,328.99,329.0,4852.0
2023-06-12 06:00:00,328.81,328.81,328.61,328.61,9518.0
2023-06-12 07:00:00,328.66,329.0,328.61,328.82,24673.0
2023-06-12 08:00:00,328.61,329.0,327.31,329.0,55990.0
2023-06-12 09:00:00,328.9699,329.13,326.565,326.71,2527137.0
2023-06-12 10:00:00,326.735,327.43,325.16,326.007,3129335.0
2023-06-12 11:00:00,325.98,328.15,325.56,328.06,2227217.0
2023-06-12 12:00:00,328.05,328.06,327.21,327.65,1390694.0
2023-06-12 13:00:00,327.63,329.77,327.57,329.74,1721062.0
2023-06-12 14:00:00,329.75,330.77,329.14,330.66,1966957.0
2023-06-12 15:00:00,330.66,332.0999,328.84,331.91,4887143.0
2023-06-12 16:00:00,331.85,333.27,331.85,332.96,983872.0
2023-06-12 17:00:00,332.9,333.0,332.5327,332.7001,16039.0
2023-06-12 18:00:00,332.7001,333.3,332.55,333.2,19477.0
2023-06-12 19:00:00,333.25,334.1,333.25,333.91,27984.0
2023-06-13 04:00:00,335.75,335.75,333.68,334.88,7554.0
2023-06-13 05:00:00,334.76,334.77,333.8,333.96,5743.0
2023-06-13 06:00:00,334.0,334.15,333.0,333.54,6466.0
2023-06-13 07:00:00,333.65,333.75,332.66,332.66,29239.0
2023-06-13 08:00:00,333.3,336.1,332.12,334.472,127843.0
2023-06-13 09:00:00,334.48,336.98,332.05,332.4,3867675.0
2023-06-13 10:00:00,332.46,334.48,330.39,332.3,3539100.0
2023-06-13 11:00:00,332.305,333.31,331.54,331.755,2426130.0
2023-06-13 12:00:00,331.8,333.64,331.4,333.6101,1681473.0
2023-06-13 13:00:00,333.65,334.4,333.0426,333.94,1717904.0
2023-06-13 14:00:00,333.95,334.17,332.78,333.91,1854959.0
2023-06-13 15:00:00,333.92,334.49,333.2,334.32,3428137.0
2023-06-13 16:00:00,334.29,334.57,333.76,334.41,1013416.0
2023-06-13 17:00:00,334.41,334.51,334.1229,334.3,13415.0
2023-06-13 18:00:00,334.3,334.4498,333.9,334.3,6404.0
2023-06-13 19:00:00,334.39,334.39,333.3,333.7,7445.0
2023-06-14 04:00:00,334.69,334.69,334.4,334.55,4477.0
2023-06-14 05:00:00,334.74,335.0,334.6,334.85,8404.0
2023-06-14 06:00:00,334.6,334.78,334.18,334.23,5519.0
2023-06-14 07:00:00,334.42,334.56,333.82,334.1,16235.0
2023-06-14 08:00:00,334.3049,335.42,333.45,333.56,55621.0
2023-06-14 09:00:00,333.8087,335.86,333.28,335.67,2569046.0
2023-06-14 10:00:00,335.675,337.14,335.41,336.28,3263913.0
2023-06-14 11:00:00,336.32,339.04,335.73,337.82,2910059.0
2023-06-14 12:00:00,337.83,338.08,337.03,337.72,1560567.0
2023-06-14 13:00:00,337.7,337.7,336.23,336.66,1780347.0
2023-06-14 14:00:00,336.62,336.69,332.81,335.591,3922459.0
2023-06-14 15:00:00,335.61,338.1,335.14,337.34,4761949.0
2023-06-14 16:00:00,337.34,338.8593,336.91,338.36,1578148.0
2023-06-14 17:00:00,337.34,338.47,337.34,337.851,114863.0
2023-06-14 18:00:00,338.3,338.35,337.65,338.28,9163.0
2023-06-14 19:00:00,338.0,338.45,338.0,338.2,9460.0
